link,text,date,no_likes,no_tweets,sentiment
https://twitter.com/aurelian_costel/status/1749426610254602629#m,Financial markets live https://www.teletrader.com/eu-commission-downgrades-gdp-growth-and-inflation-for-2016/news/details/32258008 via @TeleTrader,"Jan 22, 2024 · 1:39 PM UTC",0,0,0.0
https://twitter.com/DukiaGoldApp/status/1749425198422516135#m,Like stocks and bonds.This stability is particularly crucial as you navigate the unpredictable nature of financial markets in your 30s.,"Jan 22, 2024 · 1:34 PM UTC",0,1,0.3612
https://twitter.com/FinSummit/status/1749425091166048500#m,"Here is what happened in the financial markets today 📅🔥:  1️⃣Macro & General  👉 Hardware wallet Trezor announces that a security breach at a third-party support portal may have exposed up to 66K users to phising attacks  👉 DeSantis is planning to drop out of the presidential race and is expected to endorse Trump.  👉 Japanese Yen is back at its weakest level against the U.S. Dollar since November  US Market News:  👉 NASDAQ-100 Futures open bullish straight up  👉 $NVDA has reached one of its most overbought levels in its history  2️⃣Crypto market:   👉 #Bitcoin trend is the second strongest in CME Futures history  👉 $BTC  flat against QQQ for 6 months  👉 #Bitcoin ETFs in the US now hold over 638,900 BTC, worth around $27 billion! Probably nothing  👉 BlackRock's iShares Spot Bitcoin #ETF has declined 18.74% since its launch last week, while the underlying asset BTC has declined less than half as much. Not a great start!","Jan 22, 2024 · 1:33 PM UTC",6,0,0.5705
https://twitter.com/aurelian_costel/status/1749424918926672111#m,Financial markets live https://www.teletrader.com/seven-keys-to-europe-s-future/news/details/34218025 via @TeleTrader,"Jan 22, 2024 · 1:32 PM UTC",0,0,0.0
https://twitter.com/cupoblock/status/1749424451551199296#m,Read the whole article on our website through the link in our bio  #Bitcoin #BTC #Cryptocurrency #CryptoNews #BitcoinPrice #BitcoinMarket #DigitalCurrency #CryptocurrencyNews #Blockchain #CryptoTrading #BitcoinUpdates #CryptoInvestment #FinancialMarkets #MarketAnalysis,"Jan 22, 2024 · 1:31 PM UTC",1,1,0.0
https://twitter.com/3PointTrader/status/1749424235431317745#m,bad news for liquidity takers in financial markets.            i woke up,"Jan 22, 2024 · 1:30 PM UTC",9,0,-0.5423
https://twitter.com/FxccForex/status/1749424172823179327#m,"Patience is a fundamental aspect of a successful trader's mindset. It serves as the cornerstone, enabling traders to navigate the unpredictable nature of financial markets.  Trading involves high risks. Consider if you can afford to risk losing money, before starting. #FXCC","Jan 22, 2024 · 1:30 PM UTC",2,0,-0.25
https://twitter.com/cryptosquare_en/status/1749423114466021701#m,"Autorité des marchés financiers, The AMF is an independent public body that is responsible for safeguarding investments in financial instruments and in all other savings and investments, as well as maintaining orderly financial markets. https://www.cryptosquare.org/wiki/autorit%C3%A9_des_march%C3%A9s_financiers?lng=en-US","Jan 22, 2024 · 1:25 PM UTC",0,0,0.6705
https://twitter.com/aurelian_costel/status/1749422749808730164#m,Financial markets live https://www.teletrader.com/cryptos-plunge-bitcoin-plummets-below-22-000/news/details/58468869 via @TeleTrader,"Jan 22, 2024 · 1:24 PM UTC",0,0,0.0
https://twitter.com/Crickquotes1/status/1749422457080193362#m,"As a founder, Nirmal Jain's legacy at IIFL Group continues to shape the dynamics of India's financial markets. #IIFLNirmalJain""","Jan 22, 2024 · 1:23 PM UTC",0,0,0.2732
https://twitter.com/olumidecapital/status/1749338871773426165#m,The wealth that can be generated from agriculture with financial markets in  🇳🇬  are unquantifiable,"Jan 22, 2024 · 7:51 AM UTC",92,7,0.4939
https://twitter.com/Hopehope_G_hope/status/1749421658551865828#m,Us stock market will eventually crash. It's just when. The high can go higher as it positions as the strongest and number 1 economy. Global investors pouring money there will help USA,"Jan 22, 2024 · 1:20 PM UTC",0,1,0.4939
https://twitter.com/AmanUpadhy20556/status/1749421594798109149#m,"Behavioral Finance by Duke University taught by Emma Rasiel and John Forlines III, you can find this course for free at coursera, it cover almost everything about financial markets (behavioral side obviously).","Jan 22, 2024 · 1:19 PM UTC",0,0,0.5106
https://twitter.com/aurelian_costel/status/1749421115565396441#m,Financial markets live https://www.teletrader.com/eu-s-brexit-draft-n-shreland-to-remain-in-customs-union/news/details/42366607 via @TeleTrader,"Jan 22, 2024 · 1:17 PM UTC",0,0,0.0
https://twitter.com/crypto_birb/status/1749405549945344292#m,"A prop desk trades a firm's own funds in financial markets, aiming for direct profit rather than client-based trading. It’s in-house trading contrary to external funds.  Are all prop desks in crypto legit?","Jan 22, 2024 · 12:16 PM UTC",8,13,0.4404
https://twitter.com/Hopehope_G_hope/status/1749420639176540490#m,China can announce that it no longer will block huya from merging with douyu if tencent wants. This may create narratives that China is willing to help though such merger is not helpful to huya now. Maybe bytedance should exit from gaming streaming. It has many verticals #huya,"Jan 22, 2024 · 1:15 PM UTC",0,0,-0.3883
https://twitter.com/Da1TooDoIt/status/1749420534935208209#m,THE  FINANCIAL MARKETS ARE MANIPULATED..... The accuracy and precision should be over enough proof,"Jan 22, 2024 · 1:15 PM UTC",0,0,0.0
https://twitter.com/KLuthura67342/status/1749420421936742643#m,Reflecting on the impact of #IIFLNirmalJain's leadership on financial markets #IIFLNirmalJain,"Jan 22, 2024 · 1:15 PM UTC",0,0,0.0
https://twitter.com/Analisis_Fundam/status/1749419824189485428#m,📍Today's main drivers for Economy and Financial Markets. #BanorteResearch    ➡️The full report can be accessed here: https://banorte-v2.cd.invdcloud-is.us/~/media/Files/B/Banorte-V2/Analisis%20Ingles/Daily/02024/20240122_DailyUnico_Final_ENG.pdf,"Jan 22, 2024 · 1:12 PM UTC",0,0,0.0
https://twitter.com/Hopehope_G_hope/status/1749419238488768961#m,"Nvidia hits the 600 USD mark in premarket.. if it can continue breaking above higher, then this rally has legs. If not, this looks dangerous. Pe of 340x. #nvidia #xiaomi can Xiaomi get such pricing multiple? @leijun","Jan 22, 2024 · 1:10 PM UTC",1,0,0.3724
https://twitter.com/SharkNFT/status/1749418691731812796#m,"Through LandX, we witness not only a change in how farmers access financial markets but also a transformation in how agricultural resources are managed and exploited. This marks the beginning of a revolution, where knowledge, finance, and technology unite to create a modern, flexible, and sustainable agricultural industry.  @landxfinance is not just a project; it is a symbol of progress, a beacon leading us toward a brighter future in agriculture, a future where each step forward is a firm stride toward prosperity and sustainability for our entire planet.","Jan 22, 2024 · 1:08 PM UTC",0,0,0.7964
https://twitter.com/VipRoseTr/status/1749418344984240552#m,bond yields can have a significant impact on financial markets. 📈💰,"Jan 22, 2024 · 1:06 PM UTC",0,0,0.2023
https://twitter.com/Hopehope_G_hope/status/1749418327775342775#m,Over concentrated bet? Maybe time to rethink,"Jan 22, 2024 · 1:06 PM UTC",1,0,0.0
https://twitter.com/1MarketsWarrior/status/1749418091832840470#m,"Successful traders learn to be objective and select the stop loss side before entering the market position. Otherwise, after you enter the market everything subjectively you look at and hear will be skewed in favor of your position. Amateur market participants pick their stop loss after the decide to enter the market and some never put in stop at all.","Jan 22, 2024 · 1:05 PM UTC",0,0,-0.4019
https://twitter.com/TheBIBF/status/1749417849779581319#m,"Unlock the world of financial markets with the ACI Dealing Certificate! Gain a solid foundation in forex and money markets, master key skills, and apply ""The Model Code"" to real-world scenarios.","Jan 22, 2024 · 1:04 PM UTC",0,1,0.6476
https://twitter.com/cupoblock/status/1749417649258299604#m,Read the whole article on our website through the link in our bio  #Bitcoin #BTC #Cryptocurrency #CryptoNews #BitcoinPrice #BitcoinMarket #DigitalCurrency #CryptocurrencyNews #Blockchain #CryptoTrading #BitcoinUpdates #CryptoInvestment #FinancialMarkets,"Jan 22, 2024 · 1:04 PM UTC",3,1,0.0
https://twitter.com/PiQSuite/status/1749158030795542674#m,⚪️ The main events in the week ahead for financial markets.,"Jan 21, 2024 · 7:52 PM UTC",29,1,0.0
https://twitter.com/meanstoatrend/status/1749416701077213577#m,"Every weekday, I write an investment-focused newsletter for portfolio managers, traders, analysts, and anyone else that loves learning about financial markets.  Subscribing is free: https://www.grindstoneintel.com/","Jan 22, 2024 · 1:00 PM UTC",0,0,0.7906
https://twitter.com/ApeiroGS/status/1749416678104948800#m,"Equity represents ownership, while derivatives derive value from underlying assets. Both play crucial roles in financial markets' dynamics 𝗠𝗼𝗿𝗲 𝗗𝗲𝘁𝗮𝗶𝗹𝘀: 𝟵𝟲𝟳𝟳𝟮 𝟲𝟱𝟲𝟬𝟴 / 𝟴𝟬𝟱𝟲𝟬 𝟵𝟰𝟵𝟬𝟮 𝗪𝗲𝗯 𝗩𝗶𝘀𝗶𝘁: apeirogs.com #investing #apeirogs","Jan 22, 2024 · 1:00 PM UTC",0,0,0.765
https://twitter.com/thinking_panda/status/1749390511067304397#m,"""China should prevent the rapid growth of property income, especially by limiting speculative income obtained through financial markets.""  - President Xi Jinping Now you should know why China govt doesn't care about the sharp drop in the stock market, right?🤔","Jan 22, 2024 · 11:16 AM UTC",71,4,-0.0936
https://twitter.com/useyourbrainfor/status/1749415967396934051#m,"📈 Master your trading day with essential tips! From market analysis to risk management, elevate your strategies for success. 🚀 #TradingTips #FinancialMarkets #trading #forex #market #education https://www.useyourbrainforex.com/post/5-crucial-steps-for-a-successful-start-to-your-trading-day","Jan 22, 2024 · 12:57 PM UTC",0,0,0.4389
https://twitter.com/zuri_nft/status/1749414709600924068#m,That's interesting news! The push for Bitcoin ETF approval reflects a growing interest in integrating cryptocurrency into traditional financial markets. It will be worth following how regulators respond to this request.,"Jan 22, 2024 · 12:52 PM UTC",3,3,0.8932
https://twitter.com/RainmakerQTUM/status/1749414400216183020#m,"Your Key to Informed Trading 📈  In the fast-paced world of financial markets, being ahead of the curve is crucial for successful trading. That's where the Economic Calendar comes into play.  It's a small step that can make a significant difference in your trading success.","Jan 22, 2024 · 12:51 PM UTC",1,1,0.8934
https://twitter.com/sobczak_mariusz/status/1749414309124247660#m,In financial markets best time to buy is when everything is dumping so much that you want to puke.,"Jan 22, 2024 · 12:50 PM UTC",8,0,-0.0516
https://twitter.com/CAndreisen/status/1749413927925027170#m,The recent drop in labor force participation and people joining the labor force has more to do with the late 2023 surge in financial markets than it does with a weakening labor market. The same error in interpreting labor market strength in 2021 kept the Fed easing for too long,"Jan 22, 2024 · 12:49 PM UTC",0,0,-0.2263
